timestamp,label,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16
30.8,Aarav_walking,48.58268,50.61389,52.12685,53.55796,54.42027,53.86435,52.99795,51.80906,50.20365,49.61844,49.77653,50.36717,52.15697,54.01717,55.33653,56.60330
30.9,Aarav_walking,50.03130,51.62194,53.09165,54.17692,53.82812,53.01165,51.92822,50.27832,49.48231,49.53371,49.94773,51.56585,53.48830,54.85944,56.22627,56.61051
31.0,Aarav_walking,51.10579,52.60039,53.88254,53.76370,53.00858,52.03431,50.38070,49.38120,49.31802,49.57045,50.98991,52.94632,54.37183,55.81200,56.44979,55.78668
31.1,Aarav_walking,52.08919,53.53807,53.66651,52.98790,52.12264,50.50445,49.31576,49.12830,49.23551,50.43593,52.39369,53.87574,55.36512,56.24414,55.74468,54.98350
31.2,Aarav_walking,53.14572,53.53218,52.94860,52.18938,50.64260,49.28592,48.96371,48.94207,49.91028,51.83361,53.37277,54.89071,55.99175,55.68271,54.97052,53.92190
31.3,Aarav_walking,53.35675,52.88939,52.23161,50.78778,49.29074,48.82375,48.68846,49.41871,51.27001,52.86414,54.39407,55.69202,55.59673,54.94163,54.00782,52.39172
31.4,Aarav_walking,52.80863,52.24728,50.93251,49.32832,48.70822,48.47229,48.96611,50.70757,52.35087,53.88050,55.34561,55.48256,54.89637,54.07799,52.48661,51.38559
31.5,Aarav_walking,52.23513,51.06944,49.39574,48.61717,48.29071,48.55634,50.15153,51.83384,53.35508,54.95446,55.33608,54.83418,54.12842,52.59907,51.32565,51.03685
31.6,Aarav_walking,51.19161,49.48903,48.55077,48.14057,48.19210,49.60762,51.31404,52.82248,54.52167,55.15347,54.75426,54.15598,52.72204,51.30103,50.87553,50.74820
31.7,Aarav_walking,49.60322,48.50918,48.01865,47.87485,49.08182,50.79266,52.28688,54.05144,54.93142,54.65550,54.15847,52.84820,51.31032,50.73950,50.50388,51.07708
31.8,Aarav_walking,48.49235,47.92182,47.60480,48.58019,50.27125,51.75180,53.54882,54.66732,54.53640,54.13454,52.97025,51.35114,50.62868,50.29731,50.63061,52.29719
31.9,Aarav_walking,47.84719,47.38096,48.10855,49.75184,51.22016,53.01955,54.35946,54.39505,54.08355,53.08117,51.42007,50.54314,50.12540,50.23106,51.72245,53.46136
32.0,Aarav_walking,47.20124,47.67232,49.23701,50.69422,52.46982,54.00718,54.22923,54.00546,53.17450,51.51269,50.48302,49.98488,49.88051,51.16602,52.90542,54.50258
32.1,Aarav_walking,47.27623,48.72993,50.17567,51.90600,53.61099,54.03642,53.90066,53.24448,51.62364,50.44837,49.87248,49.57974,50.63403,52.35191,53.92047,55.85248
32.2,Aarav_walking,48.23432,49.66576,51.33438,53.17261,53.81401,53.76977,53.28627,51.74677,50.43896,49.78510,49.32828,50.13253,51.80284,53.34331,55.27980,56.69930
32.3,Aarav_walking,49.16542,50.76100,52.69495,53.55938,53.61350,53.29603,51.87531,50.45413,49.71992,49.12449,49.66717,51.26072,52.77406,54.68552,56.30745,56.63977
32.4,Aarav_walking,50.19136,52.18207,53.27017,53.43249,53.27102,52.00213,50.49263,49.67451,48.96568,49.24304,50.72855,52.21500,54.07644,55.87185,56.39846,56.41787
32.5,Aarav_walking,51.63901,52.94442,53.22715,53.20954,52.11992,50.55250,49.64686,48.84828,48.86439,50.20990,51.66790,53.45941,55.39422,56.12779,56.24219,55.84441
32.6,Aarav_walking,52.58081,52.99762,53.11093,52.22151,50.63097,49.63533,48.76803,48.53445,49.70881,51.13404,52.84105,54.87747,55.82577,56.03815,55.82206,54.46083
32.7,Aarav_walking,52.74366,52.97545,52.30011,50.72441,49.63864,48.72027,48.25532,49.22973,50.61445,52.22754,54.32566,55.49050,55.80704,55.76216,54.55383,53.14777
32.8,Aarav_walking,52.80411,52.34955,50.82837,49.65574,48.70008,48.02778,48.77733,50.11001,51.62446,53.74392,55.12044,55.55002,55.66301,54.63648,53.17597,52.31803
32.9,Aarav_walking,52.36451,50.93761,49.68568,48.70257,47.85134,48.35637,49.62162,51.03661,53.13823,54.71454,55.26801,55.52401,54.70187,53.21895,52.29064,51.40887
33.0,Aarav_walking,51.04625,49.72748,48.72301,47.72421,47.97146,49.15036,50.46795,52.51532,54.27244,54.96158,55.34554,54.74341,53.27372,52.27361,51.34838,50.91535
33.1,Aarav_walking,49.77993,48.75708,47.64340,47.62684,48.69757,49.92157,51.88234,53.79464,54.63100,55.12887,54.75506,53.33648,52.26582,51.31348,50.67176,51.44453
33.2,Aarav_walking,48.80088,47.60483,47.32619,48.26497,49.39969,51.24665,53.28260,54.27620,54.87596,54.73156,53.40268,52.26642,51.29916,50.47630,51.01886,52.24113
33.3,Aarav_walking,47.60356,47.07234,47.85467,48.90377,50.61555,52.73881,53.89685,54.58929,54.66862,53.46709,52.27458,51.30057,50.32762,50.62472,51.77033,53.08731
33.4,Aarav_walking,46.86718,47.46916,48.43460,49.99600,52.16685,53.49249,54.27163,54.56305,53.52396,52.28944,51.31315,50.22317,50.26637,51.31595,52.53325,54.53399
33.5,Aarav_walking,47.11125,47.99244,49.39444,51.57130,53.06266,53.92588,54.41289,53.56718,52.30989,51.33285,50.15930,49.94761,50.87938,52.00196,53.89542,55.91264
33.6,Aarav_walking,47.57720,48.81653,50.95766,52.60706,53.55486,54.21739,53.59052,52.33443,51.35616,50.13139,49.67157,50.46237,51.49521,53.25728,55.37451,56.52467
33.7,Aarav_walking,48.26702,50.33225,52.12573,53.16117,53.97698,53.58786,52.36107,51.38019,50.13408,49.44049,50.06709,51.01400,52.62679,54.80537,56.11946,56.94944
33.8,Aarav_walking,49.70195,51.61923,52.74708,53.69323,53.55344,52.38724,51.40263,50.16150,49.25558,49.69608,50.55877,52.01068,54.20946,55.68724,56.60424,57.08845
33.9,Aarav_walking,51.08876,52.31450,53.36866,53.48210,52.40974,51.42173,50.20751,49.11687,49.35216,50.12948,51.41503,53.59197,55.22783,56.22960,56.90729,56.23623
34.0,Aarav_walking,51.86490,53.00659,53.36951,52.42478,51.43615,50.26593,49.02320,49.03829,49.72585,50.84506,52.95897,54.74130,55.82846,56.67692,56.24855,55.02492
34.1,Aarav_walking,52.61093,53.21236,52.42800,51.44489,50.33083,48.97213,48.75743,49.34750,50.30503,52.31720,54.22815,55.40355,56.39857,56.22696,55.06586,54.04726
34.2,Aarav_walking,53.00849,52.41465,51.44709,50.39665,48.96008,48.51236,48.99410,49.79815,51.67386,53.68946,54.95722,56.07457,56.16611,55.09930,54.09658,52.77050
34.3,Aarav_walking,52.37968,51.44187,50.45844,48.98237,48.30542,48.66553,49.32656,51.03638,53.12706,54.49143,55.70813,56.06141,55.12172,54.13631,52.86565,51.54335
34.4,Aarav_walking,51.42823,50.51195,49.03343,48.13839,48.36192,48.89139,50.41213,52.54355,54.00778,55.30321,55.90923,55.12908,54.16513,52.96516,51.52487,51.23626
34.5,Aarav_walking,50.55368,49.10699,48.01224,48.08375,48.49286,49.80819,51.94244,53.50749,54.86425,55.70709,55.11688,54.18200,53.06292,51.54338,51.03318,51.36679
34.6,Aarav_walking,49.19629,47.92702,47.83183,48.13037,49.23106,51.32810,52.99160,54.39595,55.45374,55.08037,54.18603,53.15338,51.59424,50.86466,51.08753,51.62320
34.7,Aarav_walking,47.88170,47.60725,47.80272,48.68647,50.70573,52.46099,53.90309,55.14925,55.01461,54.17629,53.23170,51.67186,50.73222,50.83224,51.22806,52.68057
34.8,Aarav_walking,47.41131,47.50829,48.17919,50.08121,51.91663,53.39027,54.79496,54.91481,54.15169,53.29385,51.76989,50.63667,50.60062,50.87020,52.11598,54.13699
34.9,Aarav_walking,47.24517,47.71288,49.46101,51.35967,52.86179,54.39346,54.77644,54.11086,53.33663,51.88143,50.57804,50.39274,50.54884,51.57697,53.56823,55.12067
35.0,Aarav_walking,47.29002,48.85191,50.79160,52.32154,53.94843,54.59552,54.05204,53.35768,51.99934,50.55536,50.20897,50.26246,51.06921,52.99143,54.62578,56.03707
35.1,Aarav_walking,48.26083,50.21444,51.77285,53.46452,54.36884,53.97306,53.35539,52.11643,50.56661,50.04995,50.00904,50.59742,52.41181,54.11951,55.55243,56.90764
35.2,Aarav_walking,49.63078,51.21854,52.94706,54.09413,53.87135,53.32884,52.22577,50.60871,49.91650,49.78620,50.16531,51.83516,53.60268,55.05266,56.54133,56.83745
35.3,Aarav_walking,50.66092,52.40193,53.77021,53.74398,53.27761,52.32092,50.67750,49.80944,49.59145,49.77540,51.26773,53.07634,54.54174,56.13145,56.68797,56.12020
35.4,Aarav_walking,51.83521,53.39715,53.58775,53.20163,52.39608,50.76784,49.72945,49.42232,49.42901,50.71595,52.54195,54.02316,55.68217,56.49520,56.06358,55.42262
35.5,Aarav_walking,52.97624,53.39937,53.10103,52.44636,50.87376,49.67689,49.27653,49.12629,50.18625,52.00149,53.49984,55.19852,56.25640,55.98569,55.42588,54.22850
35.6,Aarav_walking,53.17564,52.97597,52.46779,50.98860,49.65159,49.15213,48.86624,49.68475,51.45753,52.97415,54.68606,55.96987,55.88375,55.40417,54.35705,52.64836
35.7,Aarav_walking,52.82648,52.45741,51.10530,49.65276,49.04751,48.64690,49.21706,50.91334,52.44793,54.15075,55.63507,55.75472,55.35718,54.46773,52.76258,51.68974
35.8,Aarav_walking,52.41331,51.21658,49.67880,48.96146,48.46548,48.78801,50.37279,51.92261,53.59862,55.25269,55.59533,55.28495,54.55501,52.89510,51.66366,51.16169
35.9,Aarav_walking,51.31527,49.72724,48.89315,48.31856,48.40148,49.84038,51.39933,53.03559,54.82468,55.40234,55.18757,54.61431,53.03931,51.66555,51.06957,50.68817
36.0,Maya_walking,53.28000,54.55164,54.98943,55.32218,54.82290,53.36729,52.19246,50.87233,49.72034,49.78758,50.17314,50.88330,52.28414,53.01599,53.17139,53.11418
36.1,Maya_walking,54.20685,54.84655,55.40464,55.28344,54.03146,52.87541,51.54599,50.12971,49.85572,50.04403,50.52684,51.88239,52.83608,53.19179,53.43660,52.55401
36.2,Maya_walking,54.61065,55.35360,55.60798,54.62584,53.54346,52.27018,50.66369,50.05154,50.02149,50.24189,51.46131,52.57199,53.09859,53.61631,53.10676,51.77285
36.3,Maya_walking,55.18110,55.78673,55.12549,54.16844,53.01294,51.30145,50.37421,50.11640,50.05470,51.05549,52.24870,52.90777,53.65422,53.53494,52.40420,51.33764
36.4,Maya_walking,55.81825,55.51068,54.72454,53.74132,52.01610,50.81562,50.33297,49.98577,50.69864,51.89456,52.64062,53.55930,53.82464,52.95200,52.01849,50.58522
36.5,Maya_walking,55.76800,55.18970,54.42316,52.77619,51.36085,50.66854,50.04871,50.42165,51.53970,52.32260,53.34803,53.96981,53.39592,52.63375,51.37622,49.55947
36.6,Maya_walking,55.54689,55.02903,53.54754,51.98896,51.11376,50.24949,50.25075,51.21431,51.98186,53.04345,53.97265,53.72139,53.15984,52.13574,50.31753,49.07732
36.7,Maya_walking,55.53382,54.29519,52.67415,51.65309,50.58608,50.20606,50.94697,51.64766,52.67380,53.84349,53.92041,53.57826,52.83128,51.10584,49.69641,48.73014
36.8,Maya_walking,54.98544,53.38720,52.26573,51.04868,50.30037,50.76302,51.34877,52.27087,53.60022,53.99200,53.87652,53.43412,51.89018,50.37847,49.28803,48.13055
36.9,Maya_walking,54.09711,52.92670,51.62022,50.53843,50.68311,51.11182,51.86819,53.26725,53.94231,54.04891,53.92088,52.63649,51.09603,49.92845,48.56339,48.06627
37.0,Maya_walking,53.60832,52.27740,50.91662,50.72202,50.95988,51.49911,52.87412,53.78426,54.09668,54.27491,53.31285,51.81962,50.62581,49.12138,48.24971,48.47374
37.1,Maya_walking,52.99205,51.42318,50.88779,50.91111,51.19486,52.45381,53.53686,54.02801,54.48713,53.89124,52.51934,51.35145,49.78303,48.57556,48.50292,48.62588
37.2,Maya_walking,52.03887,51.18127,50.97784,50.98281,52.04088,53.22413,53.85751,54.55659,54.34918,53.16655,52.07528,50.52104,49.03617,48.65619,48.55288,49.03170
37.3,Maya_walking,51.59600,51.16585,50.88489,51.66941,52.87380,53.60536,54.49045,54.67106,53.73547,52.76742,51.30381,49.61621,48.93554,48.60186,48.76110,49.98824
37.4,Maya_walking,51.47405,50.91634,51.37108,52.51576,53.29618,54.30357,54.84899,54.20461,53.39989,52.09731,50.29354,49.33600,48.77987,48.60210,49.60582,50.65336
37.5,Maya_walking,51.08493,51.17337,52.18034,52.95763,54.01758,54.88329,54.55801,53.94814,52.86699,51.04042,49.84589,49.08678,48.57393,49.28376,50.30460,51.12395
37.6,Maya_walking,51.09788,51.89665,52.61886,53.65968,54.78248,54.78608,54.39240,53.57977,51.82508,50.44743,49.51532,48.68840,49.05081,49.97611,50.75586,51.99622
37.7,Maya_walking,51.69091,52.30891,53.26100,54.56280,54.88624,54.71876,54.20591,52.61356,51.11773,50.05150,48.94920,48.93083,49.69612,50.38523,51.63810,52.59756
37.8,Maya_walking,52.05503,52.85485,54.24730,54.86302,54.91989,54.72070,53.37159,51.83000,50.67542,49.35169,48.94137,49.49027,50.04268,51.22557,52.41894,52.62018
37.9,Maya_walking,52.47479,53.86451,54.72783,54.99546,55.10586,54.06657,52.55509,51.36238,49.88321,49.09265,49.38026,49.75724,50.79220,52.13998,52.59834,52.81741
38.0,Maya_walking,53.44679,54.49839,54.95209,55.35054,54.66944,53.26303,52.08430,50.52379,49.38693,49.38256,49.55468,50.37280,51.78599,52.46920,52.88924,52.91866
38.1,Maya_walking,54.19769,54.80298,55.45192,55.15635,53.92475,52.81128,51.24730,49.81838,49.50749,49.45615,50.00145,51.38673,52.24916,52.83738,53.20326,52.32805
38.2,Maya_walking,54.56712,55.41534,55.51002,54.51368,53.51323,52.02297,50.37336,49.75863,49.47695,49.70951,50.97475,51.95981,52.67454,53.34400,52.82153,51.74668
38.3,Maya_walking,55.25396,55.72074,55.00723,54.16163,52.81718,51.03117,50.13260,49.62573,49.52381,50.58353,51.62671,52.41972,53.34234,53.19547,52.30150,51.39113
38.4,Maya_walking,55.78695,55.38805,54.73100,53.59530,51.76520,50.61921,49.90402,49.46514,50.24560,51.27803,52.09711,53.20803,53.43739,52.76834,52.03807,50.54829
38.5,Maya_walking,55.64507,55.20038,54.32377,52.54447,51.20200,50.30613,49.54708,49.99059,50.94296,51.73470,52.95850,53.54238,53.13002,52.60966,51.30973,49.64034
38.6,Maya_walking,55.55443,54.97193,53.33532,51.85913,50.81957,49.77517,49.84361,50.65005,51.36271,52.61788,53.51342,53.37527,53.08290,52.03859,50.34268,49.27985
38.7,Maya_walking,55.51380,54.10337,52.56459,51.42569,50.14668,49.82376,50.42571,51.01187,52.21559,53.36124,53.49939,53.44053,52.70209,51.07085,49.87741,48.81620
38.8,Maya_walking,54.81547,53.28960,52.10080,50.65070,49.94298,50.29264,50.71170,51.78463,53.10372,53.50446,53.67193,53.27131,51.79238,50.52583,49.37668,48.23043
38.9,Maya_walking,54.00425,52.81744,51.26884,50.20538,50.26859,50.48884,51.35971,52.76493,53.39932,53.77374,53.72283,52.47507,51.19765,50.01646,48.63386,48.31238
39.0,Maya_walking,53.54599,51.97626,50.60696,50.36537,50.36560,50.97524,52.37377,53.19902,53.74995,54.04009,53.08893,51.86414,50.70782,49.16300,48.47767,48.63562
39.1,Maya_walking,52.74311,51.13579,50.58813,50.35870,50.66335,51.96231,52.92405,53.61174,54.21436,53.60783,52.49693,51.42024,49.79621,48.77779,48.67989,48.72021
39.2,Maya_walking,51.77270,50.93507,50.47835,50.45204,51.56399,52.59919,53.37674,54.24519,54.01103,53.06951,52.12222,50.50590,49.20481,48.84642,48.63173,49.28134
39.3,Maya_walking,51.39754,50.72772,50.36359,51.21172,52.25213,53.06805,54.14047,54.28441,53.55882,52.78304,51.26017,49.74357,49.13438,48.67221,48.97936,50.23854
39.4,Maya_walking,51.10277,50.41329,50.93595,51.91197,52.71292,53.91596,54.42127,53.94643,53.37447,52.02462,50.37255,49.53625,48.84744,48.78868,49.85781,50.79992
39.5,Maya_walking,50.60855,50.76297,51.60755,52.34118,53.59436,54.42281,54.21966,53.87241,52.76432,51.06505,50.03819,49.15559,48.72896,49.53690,50.43494,51.40934
39.6,Maya_walking,50.71333,51.36591,51.98360,53.20401,54.29800,54.37225,54.25819,53.44590,51.79070,50.62081,49.58732,48.81229,49.30284,50.09979,50.99013,52.38212
39.7,Maya_walking,51.21071,51.67011,52.77727,54.06317,54.40471,54.51959,54.03938,52.51719,51.26030,50.12639,49.04258,49.17783,49.82156,50.57273,52.00039,52.88308
39.8,Maya_walking,51.42812,52.34862,53.74110,54.32436,54.65156,54.51996,53.21210,51.92971,50.75059,49.41529,49.17796,49.62415,50.18946,51.56164,52.68603,52.98842
39.9,Maya_walking,51.95271,53.35972,54.14488,54.65643,54.86942,53.84476,52.60046,51.43303,49.91772,49.31227,49.52697,49.87051,51.09988,52.39394,52.90994,53.35121
40.0,Maya_walking,52.95052,53.88561,54.54376,55.07719,54.38800,53.24392,52.14369,50.52977,49.58225,49.54384,49.64230,50.65039,52.03180,52.72777,53.38516,53.37482
40.1,Maya_walking,53.57045,54.32978,55.14091,54.81973,53.83305,52.85115,51.22507,49.98167,49.68226,49.52598,50.24772,51.62860,52.46085,53.28770,53.65264,52.77110
40.2,Maya_walking,54.03643,55.06660,55.12422,54.34385,53.52435,51.97254,50.49697,49.94296,49.53629,49.92372,51.21572,52.13273,53.07377,53.78276,53.23102,52.35313
40.3,Maya_walking,54.86828,55.29304,54.75674,54.13437,52.73817,51.10798,50.31994,49.68073,49.70568,50.82519,51.77029,52.76481,53.76679,53.57071,52.88086,51.94704
40.4,Maya_walking,55.32554,55.05761,54.65601,53.48699,51.78905,50.80074,49.95921,49.61482,50.48786,51.40224,52.38749,53.61465,53.77966,53.30856,52.61524,50.98124
40.5,Maya_walking,55.23870,55.06927,54.18507,52.51048,51.36716,50.36407,49.66504,50.23166,51.05756,51.97222,53.34399,53.85464,53.62168,53.19587,51.75581,50.17038
40.6,Maya_walking,55.36039,54.80151,53.24025,51.99630,50.88057,49.86212,50.08003,50.76388,51.55135,52.97925,53.79990,53.81195,53.66565,52.49367,50.87606,49.79000
40.7,Maya_walking,55.31020,53.94578,52.66178,51.48777,50.20344,50.05055,50.54596,51.15741,52.55020,53.62697,53.87786,54.00758,53.16208,51.59643,50.43908,49.12346
40.8,Maya_walking,54.59582,53.33526,52.15971,50.67811,50.15394,50.42434,50.82123,52.09027,53.35405,53.82472,54.21189,53.73214,52.30050,51.12440,49.74474,48.53786
40.9,Maya_walking,53.98798,52.86697,51.26763,50.39342,50.41420,50.57021,51.63464,53.00499,53.66437,54.27660,54.18050,52.95797,51.81734,50.44180,48.97511,48.63972
41.0,Maya_walking,53.57828,51.94692,50.76452,50.52453,50.42684,51.21821,52.60802,53.41452,54.20754,54.49066,53.54096,52.48879,51.18464,49.53406,48.86881,48.74801
41.1,Maya_walking,52.68581,51.25530,50.75765,50.40737,50.87360,52.19414,53.09778,54.01807,54.65396,54.02559,53.11079,51.94067,50.19292,49.22279,48.87699,48.74602
41.2,Maya_walking,51.84699,51.10907,50.52102,50.62930,51.79541,52.74039,53.72824,54.67010,54.39334,53.65810,52.67655,50.92407,49.69221,49.12854,48.70408,49.37246
41.3,Maya_walking,51.56776,50.76944,50.50801,51.44310,52.37079,53.36365,54.54713,54.63214,54.10955,53.36013,51.69558,50.26099,49.49841,48.79684,49.11903,50.17785
41.4,Maya_walking,51.14666,50.52539,51.16598,52.01804,52.95400,54.30104,54.73705,54.44926,53.96223,52.47304,50.90731,49.97570,49.02900,48.97510,49.87251,50.60062
41.5,Maya_walking,50.68912,50.98863,51.71021,52.53135,53.95482,54.71062,54.66746,54.45830,53.22158,51.60479,50.54346,49.39719,48.95964,49.63052,50.27492,51.30640
41.6,Maya_walking,50.93009,51.47285,52.12835,53.53720,54.56277,54.76109,54.82983,53.90785,52.32395,51.17966,49.89022,49.08419,49.47608,49.99128,50.90296,52.23589
41.7,Maya_walking,51.32758,51.77637,53.08093,54.31025,54.73390,55.06536,54.50193,53.03389,51.85843,50.48973,49.35221,49.42852,49.77581,50.50575,51.89864,52.58186
41.8,Maya_walking,51.50373,52.62096,53.97575,54.59628,55.16110,54.97907,53.70400,52.55147,51.17128,49.75883,49.50116,49.65066,50.14810,51.50694,52.41051,52.77411
41.9,Maya_walking,52.19245,53.58664,54.36469,55.12113,55.32112,54.30572,53.22964,51.90571,50.29114,49.70051,49.63287,49.86094,51.09394,52.15571,52.68394,53.19762
42.0,Maya_walking,53.17344,54.06071,54.95715,55.51758,54.81409,53.86461,52.66088,50.92889,50.02592,49.73335,49.67102,50.69400,51.84212,52.49587,53.24619,53.07387
42.1,Maya_walking,53.70988,54.68778,55.56624,55.20928,54.43037,53.40347,51.64564,50.46955,49.95636,49.59940,50.34078,51.49773,52.23125,53.16096,53.37401,52.49606
42.2,Maya_walking,54.33746,55.47327,55.47767,54.90473,54.10090,52.41028,51.01676,50.29922,49.66026,50.06526,51.15233,51.91564,52.95795,53.53131,52.94064,52.19739
42.3,Maya_walking,55.25293,55.61264,55.27050,54.72316,53.18882,51.64696,50.75251,49.86009,49.89396,50.83581,51.57730,52.65988,53.54732,53.26865,52.72694,51.66847
42.4,Maya_walking,55.61506,55.51647,55.24455,53.94632,52.33468,51.30063,50.19736,49.84741,50.57650,51.24566,52.29481,53.43167,53.47202,53.14913,52.36998,50.63504
42.5,Maya_walking,55.63801,55.64507,54.64890,53.05101,51.92260,50.66264,49.93892,50.39958,50.94965,51.89451,53.20156,53.54962,53.45130,52.98106,51.41430,49.94566
42.6,Maya_walking,55.91160,55.26571,53.76522,52.59332,51.23912,50.17382,50.32559,50.71606,51.49266,52.88077,53.50737,53.62750,53.47777,52.15894,50.65567,49.48826
42.7,Maya_walking,55.77068,54.44649,53.28491,51.90364,50.54915,50.36931,50.56808,51.12287,52.49830,53.35790,53.67889,53.84276,52.83700,51.37293,50.18322,48.67182
42.8,Maya_walking,55.06562,53.96832,52.62799,51.05377,50.53889,50.52401,50.81678,52.08675,53.11990,53.61357,54.06632,53.42032,52.06779,50.90814,49.32289,48.17169
42.9,Maya_walking,54.61488,53.38056,51.66902,50.83532,50.59623,50.60222,51.68039,52.81704,53.44614,54.14684,53.88609,52.71179,51.63272,50.05357,48.61559,48.27016
43.0,Maya_walking,54.12816,52.36975,51.25237,50.79056,50.50168,51.31321,52.47671,53.19680,54.09090,54.21821,53.27931,52.32684,50.83244,49.17999,48.53989,48.20189
43.1,Maya_walking,53.12577,51.77693,51.10593,50.53098,51.01698,52.12841,52.89027,53.91287,54.40822,53.74895,52.96223,51.62545,49.84342,48.93068,48.36814,48.23962
43.2,Maya_walking,52.38966,51.53442,50.69841,50.81938,51.80220,52.55433,53.63404,54.45577,54.10473,53.51406,52.39787,50.57873,49.43105,48.66490,48.19228,48.95633
43.3,Maya_walking,52.06178,51.00429,50.74243,51.52690,52.21829,53.28138,54.36870,54.33703,53.96230,53.11627,51.35464,50.02346,49.08510,48.28781,48.71142,49.63165
43.4,Maya_walking,51.44095,50.80117,51.32857,51.91133,52.88598,54.16256,54.44310,54.29280,53.75045,52.13755,50.68526,49.61487,48.53064,48.57752,49.34418,50.05657
43.5,Maya_walking,51.00280,51.22892,51.66086,52.48125,53.85975,54.42727,54.49803,54.27511,52.89338,51.38996,50.23431,48.91688,48.57258,49.13040,49.69973,50.93719
43.6,Maya_walking,51.24415,51.49102,52.10097,53.48822,54.30069,54.57753,54.67133,53.58958,52.10866,50.91868,49.43447,48.70733,49.01201,49.39959,50.49406,51.83609
43.7,Maya_walking,51.42133,51.77740,53.07991,54.08074,54.53782,54.92757,54.19695,52.81163,51.63974,50.06396,48.98467,49.00548,49.18239,50.06214,51.48128,52.15554
43.8,Maya_walking,51.53939,52.66889,53.79007,54.39208,55.04038,54.69133,53.47001,52.36739,50.77960,49.39944,49.12123,49.06971,49.67581,51.07949,51.92949,52.55940
43.9,Maya_walking,52.28941,53.45535,54.15933,55.01448,55.05501,54.05738,53.07130,51.55083,49.93867,49.36295,49.07728,49.36690,50.66293,51.63399,52.39001,53.06019
44.0,Maya_walking,53.10575,53.86336,54.86253,55.27771,54.55124,53.72267,52.34403,50.58234,49.72741,49.21411,49.16287,50.26488,51.29456,52.12669,53.06170,52.88393
44.1,Maya_walking,53.53137,54.60434,55.35724,54.93430,54.29574,53.12444,51.30445,50.20463,49.48202,49.08520,49.91778,50.93928,51.79376,52.92885,53.12612,52.48281
44.2,Maya_walking,54.26572,55.29957,55.19539,54.76928,53.85817,52.07453,50.77836,49.87555,49.14820,49.65137,50.59727,51.41943,52.67857,53.23221,52.83868,52.33578
44.3,Maya_walking,55.11858,55.33019,55.12771,54.51413,52.85931,51.42704,50.38233,49.35820,49.49097,50.29706,51.03424,52.33459,53.20471,53.07803,52.81046,51.73340
44.4,Maya_walking,55.34138,55.36194,55.06577,53.62465,52.12491,50.98375,49.71317,49.45606,50.06497,50.66929,51.92609,53.05384,53.19621,53.16858,52.39862,50.78000
44.5,Maya_walking,55.46989,55.49261,54.33747,52.84348,51.65605,50.20288,49.55908,49.92371,50.35453,51.48601,52.79697,53.19531,53.39915,52.97104,51.49374,50.26557
44.6,Maya_walking,55.78136,54.96765,53.55305,52.37168,50.80947,49.80474,49.89106,50.11705,51.04919,52.45767,53.08418,53.49851,53.42675,52.17018,50.93289,49.73445
44.7,Maya_walking,55.48974,54.22443,53.10080,51.50850,50.18968,49.97886,49.97962,50.65029,52.06439,52.87784,53.47046,53.74859,52.77943,51.59444,50.42559,48.88173
44.8,Maya_walking,54.83047,53.81302,52.27035,50.70269,50.19239,49.95937,50.32190,51.64885,52.59673,53.32605,53.92714,53.29538,52.22190,51.13879,49.50578,48.53777
44.9,Maya_walking,54.47901,53.06193,51.32524,50.53000,50.06690,50.09260,51.24425,52.26558,53.08291,53.96132,53.69719,52.78888,51.84227,50.20810,48.95516,48.59996
45.0,Maya_walking,53.84858,52.03259,50.98320,50.30568,49.98534,50.88339,51.91201,52.76425,53.85839,53.97046,53.27236,52.50496,50.95709,49.48354,48.88650,48.41054
45.1,Maya_walking,52.79510,51.53713,50.67190,50.01616,50.59679,51.56504,52.39751,53.63359,54.10817,53.65402,53.09824,51.71847,50.10193,49.28622,48.57970,48.56328
45.2,Maya_walking,52.17133,51.15473,50.19323,50.41091,51.25347,52.01284,53.30918,54.11103,53.92122,53.59758,52.45731,50.78415,49.78532,48.88247,48.49429,49.31815
45.3,Maya_walking,51.73688,50.51642,50.34667,51.00426,51.64135,52.91325,53.98754,54.06774,53.98391,53.14000,51.50031,50.36445,49.30983,48.56687,49.08511,49.84981
45.4,Maya_walking,50.97733,50.41819,50.84107,51.31339,52.47804,53.75352,54.09414,54.24464,53.73620,52.21849,50.99985,49.84571,48.78562,48.95845,49.57393,50.33863
45.5,Maya_walking,50.63198,50.78291,51.05685,52.03811,53.43121,54.00773,54.37442,54.22063,52.90658,51.66462,50.46798,49.14673,48.95441,49.37809,49.95273,51.34110
45.6,Maya_walking,50.84304,50.89557,51.62835,53.04810,53.82218,54.37533,54.57448,53.53406,52.33028,51.14970,49.63818,49.08231,49.28168,49.62940,50.88569,52.13206
45.7,Maya_walking,50.84807,51.28196,52.63531,53.55678,54.25681,54.78652,54.07381,52.96828,51.86070,50.24047,49.34402,49.29854,49.39555,50.43898,51.78259,52.45424
45.8,Maya_walking,51.02858,52.22586,53.23536,54.03505,54.85374,54.50366,53.55165,52.56929,50.92771,49.73379,49.43618,49.27283,50.03561,51.39046,52.19390,53.02936
